ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000204961	PCDHA9	5	140227048	140391929	1	protein_coding	9752	PCDHA9	7.8893945081967e-14	-0.676833696	208	24.8	1.463e-09	rs10069930;rs13164503;rs251352;rs246024;rs246073	454
ENSG00000250120	PCDHA10	5	140235595	140391929	1	protein_coding	56139	PCDHA10	4.18271816069149e-11	-0.910087283	195	24.8	1.463e-09	rs246073;rs251352;rs246024	454
ENSG00000249034	AC005609.1	5	140240341	140243224	-1	protein_coding	NA	NA	NA	NA	25	24.8	5.733e-09	rs246073;rs251352;rs246024	454
ENSG00000249158	PCDHA11	5	140248689	140391929	1	protein_coding	56138	PCDHA11	3.59325181225576e-10	-0.641249057	179	24.8	1.463e-09	rs246073;rs246024;rs251352	454
ENSG00000251664	PCDHA12	5	140255058	140391929	1	protein_coding	56137	PCDHA12	3.51762607400118e-10	-0.630755362	172	20.2	1.463e-09	rs246024;rs251352;rs246073	454
ENSG00000239389	PCDHA13	5	140261793	140391929	1	protein_coding	56138	PCDHA13	4.28546861491057e-11	-0.705577244	168	20.2	1.463e-09	rs246024;rs251352;rs246073	454
ENSG00000248383	PCDHAC1	5	140306302	140391929	1	protein_coding	56135	PCDHAC1	4.57699170322582e-09	-1.073079843	136	20.2	1.463e-09	rs246073;rs246024;rs251352	454
ENSG00000243232	PCDHAC2	5	140345820	140391936	1	protein_coding	56134	PCDHAC2	0.916966111870881	-1.203638051	30	20.2	2.266e-09	rs246024;rs246073	454
ENSG00000204956	PCDHGA1	5	140710252	140892546	1	protein_coding	56114	PCDHGA1	0.000268173566278005	-0.956139904	8	5.641	1.321e-06	rs60712207	455
ENSG00000081853	PCDHGA2	5	140718539	140892546	1	protein_coding	56113	PCDHGA2	8.23180823080115e-07	-0.994977603	8	5.641	1.321e-06	rs60712207	455
ENSG00000254245	PCDHGA3	5	140723601	140892546	1	protein_coding	56112	PCDHGA3	0.000592397328401253	-1.019666441	8	5.641	1.321e-06	rs60712207	455
ENSG00000254221	PCDHGB1	5	140729828	140892546	1	protein_coding	56104	PCDHGB1	0.168083945130884	-1.018385813	8	5.641	1.321e-06	rs60712207	455
ENSG00000262576	PCDHGA4	5	140734768	140892546	1	protein_coding	56111	PCDHGA4	5.9646129412289e-07	-0.998575806	8	5.641	1.321e-06	rs60712207	455
ENSG00000253910	PCDHGB2	5	140739703	140892546	1	protein_coding	56103	PCDHGB2	3.5428979703809e-07	-0.55271056	8	5.641	1.321e-06	rs60712207	455
ENSG00000253485	PCDHGA5	5	140743898	140892546	1	protein_coding	56110	PCDHGA5	0.000468775328634083	-0.793882093	8	5.641	1.321e-06	rs60712207	455
ENSG00000262209	PCDHGB3	5	140749831	140892546	1	protein_coding	56102	PCDHGB3	0.000624134619793241	-1.092674332	8	5.641	1.321e-06	rs60712207	455
ENSG00000253731	PCDHGA6	5	140753651	140892546	1	protein_coding	56109	PCDHGA6	8.20064599747487e-07	-0.999199117	8	5.641	1.321e-06	rs60712207	455
ENSG00000253537	PCDHGA7	5	140762467	140892546	1	protein_coding	56108	PCDHGA7	5.27648432399162e-06	-0.821012213	8	5.641	1.321e-06	rs60712207	455
ENSG00000253953	PCDHGB4	5	140767452	140892546	1	protein_coding	56101	PCDHGB4	0.00256131629310045	-1.046469066	8	5.641	1.321e-06	rs60712207	455
ENSG00000253767	PCDHGA8	5	140772381	140892546	1	protein_coding	9708	PCDHGA8	9.44701125840242e-09	-0.792845168	6	5.641	7.506e-05	rs60712207	455
ENSG00000261934	PCDHGA9	5	140782520	140892546	1	protein_coding	56107	PCDHGA9	3.67577801365825e-05	-1.016765196	6	5.641	7.506e-05	rs60712207	455
ENSG00000253305	PCDHGB6	5	140787770	140892546	1	protein_coding	56100	PCDHGB6	6.46505596680808e-05	-1.091620342	6	5.641	7.506e-05	rs60712207	455
ENSG00000253846	PCDHGA10	5	140792743	140892546	1	protein_coding	56106	PCDHGA10	5.44479549104987e-06	-0.995646245	6	5.641	7.506e-05	rs60712207	455
ENSG00000254122	PCDHGB7	5	140797427	140892546	1	protein_coding	56099	PCDHGB7	0.0160706258502221	-0.851876617	6	5.641	7.506e-05	rs60712207	455
ENSG00000253873	PCDHGA11	5	140800762	140891835	1	protein_coding	56105	PCDHGA11	4.54527989298976e-05	-0.101500068	6	5.641	7.506e-05	rs60712207	455
ENSG00000253159	PCDHGA12	5	140810185	140892546	1	protein_coding	26025	PCDHGA12	0.00072767906356036	-1.116224871	6	5.641	7.506e-05	rs60712207	455
ENSG00000240184	PCDHGC3	5	140855580	140892542	1	protein_coding	5098	PCDHGC3	0.705736988755585	-1.23795839	2	2.672	0.0001221	rs60712207	455
ENSG00000187678	SPRY4	5	141689992	141706020	-1	protein_coding	81848	SPRY4	0.109919685601811	-0.819638945	26	15.47	0.0002142	rs56171866	456
ENSG00000156475	PPP2R2B	5	145967936	146464347	-1	protein_coding	5521	PPP2R2B	0.900682516546481	-0.121298012	139	14.31	4.168e-07	rs1126057	457
ENSG00000055147	FAM114A2	5	153369688	153418496	-1	protein_coding	10827	FAM114A2	3.07870322878957e-07	0.093156802	112	21	2.455e-07	rs4958696;rs890799	459
ENSG00000037749	MFAP3	5	153418466	153600038	1	protein_coding	4238	MFAP3	0.00844477902532272	-0.539204801	228	21	2.681e-08	rs4958696;rs890799;rs77806858;rs815622;rs7448763;rs815609;rs6862346;rs6865148	459
ENSG00000164574	GALNT10	5	153570290	153800544	1	protein_coding	55568	GALNT10	0.000449260379215831	1.469543542	119	17.51	7.647e-09	rs815609;rs6865148;rs11740474	459
ENSG00000170624	SGCD	5	155297354	156194799	1	protein_coding	6444	SGCD	0.00233910042363156	0.319696283	205	16.75	1.144e-08	rs6865821;rs1472756;rs13170573;rs35414747;rs12652777	460
ENSG00000134516	DOCK2	5	169064251	169510386	1	protein_coding	1794	DOCK2	0.999999892553994	0.418953776	1	0.907	8.549e-06	rs2431716	464
ENSG00000037241	RPL26L1	5	172385732	172396774	1	protein_coding	51121	RPL26L1	0.492260269694433	NA	1	0.032	6.612e-06	rs508161	465
ENSG00000113732	ATP6V0E1	5	172410760	172462448	1	protein_coding	8992	ATP6V0E1	0.277597261020232	-0.293680061	1	0.032	6.612e-06	rs508161	465
ENSG00000146094	DOK3	5	176928908	176938275	-1	protein_coding	79930	DOK3	7.27877709275655e-05	-0.400869629	4	6.031	0.0003882	rs2545803	468
ENSG00000183258	DDX41	5	176938578	176944470	-1	protein_coding	51428	DDX41	0.000984379620636701	-0.991841891	7	6.719	0.000344	rs2545803	468
ENSG00000146067	FAM193B	5	176946789	176981542	-1	protein_coding	54540	FAM193B	0.923710453002021	NA	19	11.59	0.0002952	rs2545803	468
ENSG00000234284	ZNF879	5	178450753	178462065	1	protein_coding	345462	ZNF879	0.000705395855764813	0.361672074	12	6.696	5.629e-05	rs11249612	469
ENSG00000177932	ZNF354C	5	178487416	178510538	1	protein_coding	30832	ZNF354C	0.000135489022139871	0.595793923	37	15.5	1.36e-06	rs11249612	469
ENSG00000087116	ADAMTS2	5	178537852	178772431	-1	protein_coding	9509	ADAMTS2	0.992213475206961	0.306765901	18	18.38	2.432e-06	rs11249612;rs4701051;rs4701099	469
ENSG00000124570	SERPINB6	6	2948393	2972090	-1	protein_coding	5269	SERPINB6	0.0356687992106553	0.677139342	13	11.52	8.539e-05	rs6924316	470
ENSG00000145982	FARS2	6	5261277	5771813	1	protein_coding	10667	FARS2	4.54145794820807e-06	NA	1	0.222	0.0001247	rs1806781	471
ENSG00000205269	TMEM170B	6	11537938	11583757	1	protein_coding	100113407	TMEM170B	0.674229051511487	1.727692696	26	11.15	1.885e-05	rs2327440	473
ENSG00000095951	HIVEP1	6	12008995	12165232	1	protein_coding	3096	HIVEP1	0.999986917229393	NA	41	22.3	2.153e-07	rs9470670;rs9366948;rs72824081	474
ENSG00000124788	ATXN1	6	16299343	16761722	-1	protein_coding	6310	ATXN1	0.398661149433984	-2.624973179	15	15.27	7.045e-06	rs2072736	475
ENSG00000152954	NRSN1	6	24126350	24155128	1	protein_coding	140767	NRSN1	0.00430725148247795	1.411959153	16	18.61	0.002978	rs9467136;rs56148439	479
ENSG00000146038	DCDC2	6	24171984	24358280	-1	protein_coding	51473	DCDC2	1.04848738314639e-05	2.523978825	76	14.89	0.000803	rs9467136;rs56148439	479
ENSG00000146049	KAAG1	6	24357131	24358512	1	protein_coding	353219	KAAG1	0.0191912389509573	-0.039719636	10	8.147	0.000803	rs9467136	479
ENSG00000124532	MRS2	6	24403153	24425810	1	protein_coding	57380	MRS2	8.84583170646535e-05	2.370274822	33	11.69	5.585e-06	rs9467136;rs56148439	479
ENSG00000112293	GPLD1	6	24424793	24495433	-1	protein_coding	2822	GPLD1	5.63947612847098e-09	0.977322843	48	15.39	9.119e-06	rs9467136;rs56148439	479
ENSG00000112294	ALDH5A1	6	24495080	24537435	1	protein_coding	7915	ALDH5A1	0.00290426169695016	1.093625051	3	15.39	0.0004515	rs9467136;rs56148439	479
ENSG00000137261	KIAA0319	6	24544332	24646383	-1	protein_coding	9856	KIAA0319	7.95792630986591e-12	1.683897307	9	2.889	3.655e-06	rs9467136;rs2817201;rs3756821	479
ENSG00000111802	TDP2	6	24650205	24667261	-1	protein_coding	51567	TDP2	0.000137008141135578	0.245867676	3	2.135	4.991e-06	rs3756821	479
ENSG00000111913	FAM65B	6	24797601	25042238	-1	protein_coding	9750	FAM65B	0.971310088681335	0.949895566	4	4.429	6.258e-07	rs79207397	480
ENSG00000079691	LRRC16A	6	25279306	25620758	1	protein_coding	55604	LRRC16A	0.502318842467879	0.400706509	56	15.12	1.926e-16	rs7741122;rs2744301;rs79207397;rs2690111;rs4712936;rs9295657;rs13212936;rs4712938;rs9295663	480
ENSG00000079689	SCGN	6	25652464	25702011	1	protein_coding	10590	SCGN	0.0359460022848758	0.102935794	19	12.06	7.255e-20	rs13195402;rs4712936;rs6456701;rs6911522;rs68149500;rs1184498;rs1892252;rs9379780	480
ENSG00000164508	HIST1H2AA	6	25726291	25726790	-1	protein_coding	221613	HIST1H2AA	0.00086097937187989	0.365964669	13	5.6	8.527e-07	rs6911522;rs9379780	480
ENSG00000146047	HIST1H2BA	6	25727137	25727573	1	protein_coding	255626	HIST1H2BA	0.132823726172591	0.401920693	13	5.6	8.527e-07	rs6911522;rs9379780	480
ENSG00000146039	SLC17A4	6	25754927	25781419	1	protein_coding	10050	SLC17A4	6.33422534991957e-06	0.944835588	30	7.81	1.663e-20	rs6911522;rs6456701;rs1892252;rs1184498;rs68149500;rs9461218;rs13195402;rs4712936;rs651578	480
ENSG00000124568	SLC17A1	6	25783125	25832287	-1	protein_coding	6568	SLC17A1	2.59261497697838e-10	-0.181263012	61	12.06	4.893e-21	rs6456701;rs68149500;rs1184498;rs1892252;rs9461218;rs13195402;rs4712936;rs651578	480
ENSG00000124564	SLC17A3	6	25833294	25882514	-1	protein_coding	10786	SLC17A3	9.88205561287661e-14	-0.246502705	74	12.01	1.043e-21	rs9461218;rs651578;rs13195402;rs68149500;rs6456701;rs1184498;rs1892252	480
ENSG00000112337	SLC17A2	6	25912982	25930946	-1	protein_coding	10246	SLC17A2	0.00466985446742192	-0.129201002	25	15.35	1.236e-21	rs68149500;rs6456701;rs1892252;rs1184498;rs13195402	480
ENSG00000112343	TRIM38	6	25963030	25987384	1	protein_coding	10475	TRIM38	4.75130205096512e-06	-0.220583262	25	12.17	5.984e-22	rs68149500;rs6456701;rs183879;rs1184498;rs13195402	480
ENSG00000124610	HIST1H1A	6	26017260	26018040	-1	protein_coding	3024	HIST1H1A	0.00353079926543669	-0.372206788	10	11.55	3.497e-22	rs68149500;rs6456701;rs13195402;rs183879;rs75397441	480
ENSG00000198366	HIST1H3A	6	26020718	26021186	1	protein_coding	8968	HIST1H3A	3.98008178767139e-05	-0.225706842	12	11.55	3.497e-22	rs68149500;rs13195402;rs6456701;rs183879;rs75397441;rs1184498	480
ENSG00000196176	HIST1H4A	6	26021907	26022278	1	protein_coding	554313	HIST1H4A	0.00228540295756206	0.434170117	14	11.55	3.497e-22	rs68149500;rs13195402;rs6456701;rs183879;rs75397441;rs1184498	480
ENSG00000124529	HIST1H4B	6	26027124	26027480	-1	protein_coding	554313	HIST1H4B	0.00854182671998013	0.166119276	17	11.55	6.628e-22	rs68149500;rs183879;rs13195402;rs6456701;rs75397441;rs1184498	480
ENSG00000124693	HIST1H3B	6	26031817	26032288	-1	protein_coding	8968	HIST1H3B	0.307282993148648	0.251696243	19	10.38	3.704e-22	rs13195402;rs68149500;rs6456701;rs75397441;rs1184498;rs183879	480
ENSG00000137259	HIST1H2AB	6	26033320	26033796	-1	protein_coding	8335	HIST1H2AB	0.00531944331445787	0.228134732	15	10.38	3.704e-22	rs68149500;rs6456701;rs1184498;rs183879;rs13195402	480
ENSG00000196226	HIST1H2BB	6	26043455	26043885	-1	protein_coding	3018	HIST1H2BB	0.130327871216174	0.288116693	13	15.37	2.121e-22	rs68149500;rs6456701;rs183879;rs13195402	480
ENSG00000196532	HIST1H3C	6	26045639	26046097	1	protein_coding	8968	HIST1H3C	0.215540519058334	-0.193878787	12	15.37	2.121e-22	rs68149500;rs183879;rs13195402;rs6456701	480
ENSG00000187837	HIST1H1C	6	26055968	26056699	-1	protein_coding	3006	HIST1H1C	NA	0.137228042	6	6.153	3.065e-15	rs68149500;rs6456701	480
ENSG00000010704	HFE	6	26087509	26098571	1	protein_coding	3077	HFE	8.4969700310781e-07	0.210171656	25	7.767	1.403e-22	rs68149500;rs13195402;rs6456701;rs1184498;rs1892252;rs13196986;rs198806	480
ENSG00000197061	HIST1H4C	6	26104104	26104518	1	protein_coding	554313	HIST1H4C	8.85616839210981e-05	0.852191535	31	9.103	1.513e-15	rs198806;rs68149500;rs6456701;rs1184498	480
ENSG00000187475	HIST1H1T	6	26107640	26108364	-1	protein_coding	3010	HIST1H1T	NA	-0.068039131	32	9.103	1.513e-15	rs198806;rs68149500;rs6456701;rs1184498	480
ENSG00000180596	HIST1H2BC	6	26115101	26124154	-1	protein_coding	8347	HIST1H2BC	0.00287801155749555	0.335736242	51	20.3	2.548e-23	rs68149500;rs6456701;rs1184498;rs198806;rs13195402	480
ENSG00000180573	HIST1H2AC	6	26124373	26139344	1	protein_coding	8334	HIST1H2AC	0.599175549394101	0.73967924	37	20.3	2.548e-23	rs198806;rs68149500;rs6456701;rs1184498;rs13195402;rs72834694	480
ENSG00000168298	HIST1H1E	6	26156559	26157343	1	protein_coding	3008	HIST1H1E	NA	-0.396521589	9	7.945	6.136e-21	rs72834694;rs72834698;rs34661691	480
ENSG00000158373	HIST1H2BD	6	26158349	26171577	1	protein_coding	3017	HIST1H2BD	0.000277979441009119	-0.015297657	19	8.619	1.759e-28	rs72834694;rs72834698;rs34661691;rs9379831;rs13195402;rs6456701;rs10946808	480
ENSG00000197697	HIST1H2BE	6	26183958	26184454	1	protein_coding	8347	HIST1H2BE	0.000307871828087192	0.445738376	12	22.4	1.551e-29	rs9379831;rs13195402;rs6456701;rs72834698;rs10946808;rs2393593;rs4145878;rs67575965	480
ENSG00000188987	HIST1H4D	6	26188938	26189304	-1	protein_coding	554313	HIST1H4D	0.00226430020608533	0.870145303	12	22.4	1.551e-29	rs10946808;rs2393593;rs4145878;rs13195402;rs6456701;rs67575965	480
ENSG00000197409	HIST1H3D	6	26197068	26199521	-1	protein_coding	8968	HIST1H3D	0.011195071454157	NA	18	21.1	9.732e-30	rs2393593;rs4145878;rs13195402;rs6456701;rs67575965;rs10946808	480
ENSG00000196866	HIST1H2AD	6	26199079	26199471	-1	protein_coding	3013	HIST1H2AD	3.99677268819075e-05	0.28775859	17	21.1	9.732e-30	rs13195402;rs6456701;rs67575965;rs2393593;rs4145878;rs10946808	480
ENSG00000197846	HIST1H2BF	6	26199748	26200942	1	protein_coding	8347	HIST1H2BF	0.000300020472922898	0.851062902	13	21.1	9.732e-30	rs67575965;rs4145878;rs2393593;rs13195402;rs6456701;rs10946808	480
ENSG00000198518	HIST1H4E	6	26204858	26206266	1	protein_coding	554313	HIST1H4E	0.000642250549090646	1.835781936	14	21.1	9.732e-30	rs67575965;rs4145878;rs2393593;rs13195402;rs6456701;rs10946808	480
ENSG00000187990	HIST1H2BG	6	26216428	26216872	-1	protein_coding	8347	HIST1H2BG	2.94452400546665e-06	0.025345178	5	10.82	8.139e-10	rs10946808;rs2393593;rs4145878	480
ENSG00000168274	HIST1H2AE	6	26217165	26217711	1	protein_coding	8335	HIST1H2AE	0.62412365369502	-0.273878285	5	10.82	8.139e-10	rs10946808;rs2393593;rs4145878	480
ENSG00000196966	HIST1H3E	6	26225383	26225844	1	protein_coding	8968	HIST1H3E	0.000813428842528686	-0.20979509	4	5.564	6.558e-10	rs10946808;rs2393593;rs4145878;rs34661691	480
ENSG00000124575	HIST1H1D	6	26234440	26235216	-1	protein_coding	3007	HIST1H1D	NA	0.136123163	6	5.564	6.558e-10	rs10946808;rs2393593;rs4145878;rs34661691;rs6908402;rs9393698	480
ENSG00000198327	HIST1H4F	6	26240561	26240976	1	protein_coding	554313	HIST1H4F	0.181985150966619	1.063119385	3	4.068	6.558e-10	rs10946808;rs6908402;rs9393698	480
ENSG00000124578	HIST1H4G	6	26246886	26247259	-1	protein_coding	8369	HIST1H4G	0.00262999657981332	-0.050940889	2	4.068	1.033e-09	rs10946808;rs6908402;rs9393698	480
ENSG00000256316	HIST1H3F	6	26250370	26250835	-1	protein_coding	8968	HIST1H3F	0.042215361750485	-0.181854433	1	0.008	4.739e-08	rs10946808	480
ENSG00000197459	HIST1H2BH	6	26251879	26252303	1	protein_coding	8345	HIST1H2BH	0.000295729876724394	-0.173874453	2	2.061	7.899e-10	rs10946808;rs6908402;rs9393698	480
ENSG00000256018	HIST1H3G	6	26271146	26271612	-1	protein_coding	8968	HIST1H3G	1.71005632806188e-05	0.234420172	18	14.55	1.297e-28	rs6908402;rs10946808;rs9393698;rs2393593;rs13195402	480
ENSG00000168242	HIST1H2BI	6	26273144	26273622	1	protein_coding	8347	HIST1H2BI	0.138012141980387	-0.249747536	18	14.55	1.297e-28	rs2393593;rs6908402;rs9393698;rs13195402;rs10946808	480
ENSG00000158406	HIST1H4H	6	26281283	26285762	-1	protein_coding	554313	HIST1H4H	0.00879032933359599	1.05906941	49	14.58	2.977e-10	rs2393593;rs9393698;rs6908402;rs10946808	480
ENSG00000186470	BTN3A2	6	26365387	26378546	1	protein_coding	11118	BTN3A2	0.000124518814289725	2.207914013	106	9.653	1.187e-21	rs9379862;rs4634439;rs12199613;rs2073526;rs2273558;rs9393716;rs10456045	480
ENSG00000124508	BTN2A2	6	26383324	26395102	1	protein_coding	10385	BTN2A2	0.000150288420483044	1.015715449	51	11.26	1.187e-21	rs4634439;rs9379862;rs2073526;rs12199613;rs2273558;rs9393716;rs10456045;rs1796518	480
ENSG00000026950	BTN3A1	6	26402465	26415444	1	protein_coding	11119	BTN3A1	8.65113669435817e-07	1.627912919	25	6.448	1.819e-34	rs4634439;rs2073526;rs12199613;rs9379862;rs10456045;rs13195402	480
ENSG00000111801	BTN3A3	6	26440700	26453643	1	protein_coding	10384	BTN3A3	7.19024879190517e-10	1.090110123	21	23.7	3.48e-35	rs4634439;rs2073526;rs12199613;rs13195402	480
ENSG00000112763	BTN2A1	6	26458150	26476849	1	protein_coding	11120	BTN2A1	1.07467588553941e-18	0.260570683	46	23.7	3.48e-35	rs12199613;rs13195402;rs4634439;rs2273558;rs9393716;rs3734544;rs7763910	480
ENSG00000124557	BTN1A1	6	26501449	26510650	1	protein_coding	696	BTN1A1	1.14088369109076e-09	-0.32970456	15	9.839	4.218e-35	rs3734544;rs13195402;rs4634439;rs13195636	480
ENSG00000182952	HMGN4	6	26538633	26546482	1	protein_coding	10473	HMGN4	0.557082341510099	-0.351002587	7	7.526	3.651e-27	rs13195636;rs13195402;rs4634439;rs3734544	480
ENSG00000146109	ABT1	6	26597180	26600278	1	protein_coding	29777	ABT1	0.0271055673799205	0.104221009	34	17.98	7.057e-35	rs13195636;rs13195402;rs4634439;rs3734544;rs4358614	480
ENSG00000181315	ZNF322	6	26636518	26659980	-1	protein_coding	79692	ZNF322	NA	-1.140467931	68	19.82	6.482e-35	rs3734544;rs4358614;rs13195636;rs13195402;rs4634439;rs2046863	480
ENSG00000124635	HIST1H2BJ	6	27093676	27100541	-1	protein_coding	8970	HIST1H2BJ	0.47884211441258	0.308582046	9	4	2.775e-35	rs2142685;rs6913660;rs13195636;rs13195402;rs4546474;rs4358614;rs9348751	480
ENSG00000196787	HIST1H2AG	6	27100832	27103070	1	protein_coding	85235	HIST1H2AG	0.000610464103704842	-0.741637225	8	4	2.775e-35	rs2142685;rs6913660;rs13195636;rs13195402;rs4546474;rs4358614;rs9348751	480
ENSG00000197903	HIST1H2BK	6	27106073	27114619	-1	protein_coding	85236	HIST1H2BK	0.490754148427297	-0.043052263	8	3.931	3.184e-25	rs2142685;rs9348751;rs6913660	480
ENSG00000198339	HIST1H4I	6	27107076	27108418	1	protein_coding	554313	HIST1H4I	0.446296012965993	-0.468005112	6	3.931	3.184e-25	rs2142685;rs9348751;rs6913660	480
ENSG00000184825	HIST1H2AH	6	27114861	27115317	1	protein_coding	85235	HIST1H2AH	6.2950794420684e-05	0.194919981	6	3.931	5.839e-25	rs6913660;rs9348751;rs2142685	480
ENSG00000112812	PRSS16	6	27215480	27224403	1	protein_coding	10279	PRSS16	2.23791834002529e-06	0.008848123	10	15.96	4.324e-29	6:27955287_G_T;rs13217239;rs6913660;rs35454259;rs6456772;rs4546474;rs13195636;rs13195402	480
ENSG00000158553	POM121L2	6	27253682	27279949	-1	protein_coding	94026	POM121L2	NA	0.313408259	46	19.9	4.072e-36	rs35454259;rs9379971;rs6456772;rs4546474;6:27955287_G_T;rs13195636;rs13195402;rs13217239;rs7746199;rs6923811;rs2235233	480
ENSG00000124613	ZNF391	6	27342394	27371683	1	protein_coding	346157	ZNF391	9.25869403182407e-07	1.231716533	153	15.41	5.147e-38	rs13195636;rs13195402;6:27955287_G_T;rs6456793;rs1156457;rs6922815;rs6901629	480
ENSG00000096654	ZNF184	6	27418522	27440897	-1	protein_coding	7738	ZNF184	0.133748635714874	-0.545662357	71	15	1.197e-37	rs6456793;rs13195636;rs13195402;6:27955287_G_T;rs6901629;rs6922815;rs113039233	480
ENSG00000185130	HIST1H2BL	6	27775257	27775709	-1	protein_coding	8340	HIST1H2BL	0.00286755404850941	-0.03011099	26	16.23	6.454e-39	rs13195636;rs4947336;rs2056923;rs200991;rs200477;rs200972;6:27955287_G_T	480
ENSG00000196747	HIST1H2AI	6	27775899	27776429	1	protein_coding	85235	HIST1H2AI	0.581587114173739	-0.058326504	28	16.23	6.454e-39	rs13195636;rs4947336;rs2056923;rs200991;rs200477;rs200972;6:27955287_G_T;rs2893928	480
ENSG00000203813	HIST1H3H	6	27777842	27778314	1	protein_coding	8968	HIST1H3H	0.02493915563981	-0.177817416	27	16.23	6.454e-39	rs2056923;rs200991;rs200477;rs13195636;rs4947336;rs200972;6:27955287_G_T;rs2893928	480
ENSG00000182611	HIST1H2AJ	6	27782112	27782607	-1	protein_coding	8331	HIST1H2AJ	0.19119768143705	0.615053632	22	16.23	6.454e-39	rs200972;rs200477;rs13195636;rs4947336;rs2056923;rs200991;6:27955287_G_T;rs2893928	480
ENSG00000196374	HIST1H2BM	6	27782822	27783267	1	protein_coding	8342	HIST1H2BM	0.00275346435077864	-0.27562	23	16.23	6.454e-39	rs200972;rs200477;rs13195636;rs4947336;rs2056923;rs200991;6:27955287_G_T;rs2893928	480
ENSG00000197238	HIST1H4J	6	27791884	27792257	1	protein_coding	554313	HIST1H4J	0.423753830207411	0.598449973	26	9.571	6.454e-39	rs13195636;rs4947336;6:27955287_G_T;rs2056923;rs200991;rs2893928;rs200972	480
ENSG00000197914	HIST1H4K	6	27798952	27799305	-1	protein_coding	554313	HIST1H4K	0.429118935200097	0.387416315	22	12.22	5.196e-39	rs13195636;rs4947336;rs200972;rs2056923;rs200991;6:27955287_G_T	480
